Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
35806,16287.56836,35806,17003.80469,35806,8795.286914,35806,17916.3252,35806,20033.70908,35806,10782.86152,35806,10749.79512,35806,14495.93584,35806,13030.05469,35806,19545.08203,35806,19870.8334,35806,18242.07656,35806,8143.78418,35806,19968.55881,35806,19219.33066,35806,11401.29785,35806,18567.82793,35806,19903.40854,35806,20359.46045,35806,20196.58477,35806,9772.541016,35806,24431.35254,35806,11727.04922,35806,20611.91776,35806,20522.33613,35806,8958.162598,35806,20278.02261,35806,20603.77397,35806,17264.82246,35806,4560.519141,35806,18893.5793,35806,14658.81152
35816,16287.56836,35816,17021.34961,35816,8795.286914,35816,17916.3252,35816,20033.70908,35816,15961.81699,35816,10749.79512,35816,14495.93584,35816,13030.05469,35816,19545.08203,35816,19870.8334,35816,18242.07656,35816,8143.78418,35816,19968.55881,35816,19219.33066,35816,11401.29785,35816,18567.82793,35816,19903.40854,35816,20359.46045,35816,20196.58477,35816,9772.541016,35816,24431.35254,35816,11727.04922,35816,20611.91776,35816,20522.33613,35816,8958.162598,35816,20278.02261,35816,20603.77397,35816,17264.82246,35816,4560.519141,35816,18893.5793,35816,14658.81152
35821.5,16287.56836,35821.5,17030.89258,35821.5,8795.286914,35821.5,17916.3252,35821.5,20033.70908,35821.5,15961.81699,35821.5,10749.79512,35821.5,14495.93584,35821.5,13030.05469,35821.5,19545.08203,35821.5,19870.8334,35821.5,18242.07656,35821.5,8143.78418,35821.5,19968.55881,35821.5,19219.33066,35821.5,11401.29785,35821.5,18567.82793,35821.5,19903.40854,35821.5,20359.46045,35821.5,20196.58477,35821.5,9772.541016,35821.5,24431.35254,35821.5,11727.04922,35821.5,20611.91776,35821.5,20522.33613,35821.5,8958.162598,35821.5,20278.02261,35821.5,20603.77397,35821.5,17264.82246,35821.5,4560.519141,35821.5,18893.5793,35821.5,14658.81152
35827,16287.56836,35827,17040.11133,35827,8795.286914,35827,17916.3252,35827,20033.70908,35827,15961.81699,35827,10749.79512,35827,14495.93584,35827,13030.05469,35827,19545.08203,35827,19870.8334,35827,18242.07656,35827,8143.78418,35827,19968.55881,35827,19219.33066,35827,11401.29785,35827,18567.82793,35827,19903.40854,35827,20359.46045,35827,20196.58477,35827,9772.541016,35827,24431.35254,35827,11727.04922,35827,20611.91776,35827,20522.33613,35827,8958.162598,35827,20278.02261,35827,20603.77397,35827,17264.82246,35827,4560.519141,35827,18893.5793,35827,14658.81152
35837,1212.364014,35837,1291.779419,35837,654.6765674,35837,1333.600415,35837,1491.207737,35837,15961.81699,35837,800.160249,35837,1079.003972,35837,969.8912109,35837,1454.836816,35837,1479.084097,35837,1357.847695,35837,606.1820068,35837,1486.358281,35837,1430.589536,35837,848.6548096,35837,1382.094976,35837,1481.508825,35837,1515.455017,35837,1503.331377,35837,727.4184082,35837,1818.546021,35837,872.9020898,35837,1534.246659,35837,1527.578657,35837,666.8002075,35837,1509.393197,35837,1533.640477,35837,1285.105854,35837,339.4619238,35837,1406.342256,35837,1091.127612
35846,1212.364014,35846,1289.489868,35846,654.6765674,35846,1333.600415,35846,1491.207737,35846,1188.116733,35846,800.160249,35846,1079.003972,35846,969.8912109,35846,1454.836816,35846,1479.084097,35846,1357.847695,35846,606.1820068,35846,1486.358281,35846,1430.589536,35846,848.6548096,35846,1382.094976,35846,1481.508825,35846,1515.455017,35846,1503.331377,35846,727.4184082,35846,1818.546021,35846,872.9020898,35846,1534.246659,35846,1527.578657,35846,666.8002075,35846,1509.393197,35846,1533.640477,35846,1285.105854,35846,339.4619238,35846,1406.342256,35846,1091.127612
35855,1212.364014,35855,1288.533813,35855,654.6765674,35855,1333.600415,35855,1491.207737,35855,1188.116733,35855,800.160249,35855,1079.003972,35855,969.8912109,35855,1454.836816,35855,1479.084097,35855,1357.847695,35855,606.1820068,35855,1486.358281,35855,1430.589536,35855,848.6548096,35855,1382.094976,35855,1481.508825,35855,1515.455017,35855,1503.331377,35855,727.4184082,35855,1818.546021,35855,872.9020898,35855,1534.246659,35855,1527.578657,35855,666.8002075,35855,1509.393197,35855,1533.640477,35855,1285.105854,35855,339.4619238,35855,1406.342256,35855,1091.127612
35865,10779.51074,35865,12384.71387,35865,5820.935801,35865,11857.46182,35865,13258.79821,35865,1188.116733,35865,7114.47709,35865,9593.764561,35865,8623.608594,35865,12935.41289,35865,13151.00311,35865,12073.05203,35865,5389.755371,35865,13215.68017,35865,12719.82268,35865,7545.65752,35865,12288.64225,35865,13172.56213,35865,13474.38843,35865,13366.59332,35865,6467.706445,35865,16169.26611,35865,7761.247734,35865,13641.47084,35865,13582.18354,35865,5928.730908,35865,13420.49087,35865,13636.08109,35865,11426.28139,35865,3018.263008,35865,12504.23246,35865,9701.559668
35874,10779.51074,35874,12395.42188,35874,5820.935801,35874,11857.46182,35874,13258.79821,35874,10563.92053,35874,7114.47709,35874,9593.764561,35874,8623.608594,35874,12935.41289,35874,13151.00311,35874,12073.05203,35874,5389.755371,35874,13215.68017,35874,12719.82268,35874,7545.65752,35874,12288.64225,35874,13172.56213,35874,13474.38843,35874,13366.59332,35874,6467.706445,35874,16169.26611,35874,7761.247734,35874,13641.47084,35874,13582.18354,35874,5928.730908,35874,13420.49087,35874,13636.08109,35874,11426.28139,35874,3018.263008,35874,12504.23246,35874,9701.559668
35883,10779.51074,35883,12410.32324,35883,5820.935801,35883,11857.46182,35883,13258.79821,35883,10563.92053,35883,7114.47709,35883,9593.764561,35883,8623.608594,35883,12935.41289,35883,13151.00311,35883,12073.05203,35883,5389.755371,35883,13215.68017,35883,12719.82268,35883,7545.65752,35883,12288.64225,35883,13172.56213,35883,13474.38843,35883,13366.59332,35883,6467.706445,35883,16169.26611,35883,7761.247734,35883,13641.47084,35883,13582.18354,35883,5928.730908,35883,13420.49087,35883,13636.08109,35883,11426.28139,35883,3018.263008,35883,12504.23246,35883,9701.559668
35884,15431.90039,35884,18105.63672,35884,8333.226211,35884,16975.09043,35884,18981.23748,35884,10563.92053,35884,10185.05426,35884,13734.39135,35884,12345.52031,35884,18518.28047,35884,18826.91848,35884,17283.72844,35884,7715.950195,35884,18919.50988,35884,18209.64246,35884,10802.33027,35884,17592.36645,35884,18857.78228,35884,19289.87549,35884,19135.55648,35884,9259.140234,35884,23147.85059,35884,11110.96828,35884,19529.06994,35884,19444.19449,35884,8487.545215,35884,19212.71599,35884,19521.35399,35884,16357.81441,35884,4320.932109,35884,17901.00445,35884,13888.71035
35886,17304,35886,20225.52148,35886,9344.16,35886,19034.4,35886,21283.92,35886,15123.26238,35886,11420.64,35886,15400.56,35886,13843.2,35886,20764.8,35886,21110.88,35886,19380.48,35886,8652,35886,21214.704,35886,20418.72,35886,12112.8,35886,19726.56,35886,21145.488,35886,21630,35886,21456.96,35886,10382.4,35886,25956,35886,12458.88,35886,21898.212,35886,21803.04,35886,9517.2,35886,21543.48,35886,21889.56,35886,18342.24,35886,4845.12,35886,20072.64,35886,15573.6
35892,16264.66406,35892,19431.48047,35892,8782.918594,35892,17891.13047,35892,20005.5368,35892,16957.92,35892,10734.67828,35892,14475.55102,35892,13011.73125,35892,19517.59688,35892,19842.89016,35892,18216.42375,35892,8132.332031,35892,19940.47814,35892,19192.30359,35892,11385.26484,35892,18541.71703,35892,19875.41948,35892,20330.83008,35892,20168.18344,35892,9758.798438,35892,24396.99609,35892,11710.55813,35892,20582.93237,35892,20493.47672,35892,8945.565234,35892,20249.50676,35892,20574.80004,35892,17240.54391,35892,4554.105938,35892,18867.01031,35892,14638.19766
35900,16264.66406,35900,19449.64844,35900,8782.918594,35900,17891.13047,35900,20005.5368,35900,15939.37078,35900,10734.67828,35900,14475.55102,35900,13011.73125,35900,19517.59688,35900,19842.89016,35900,18216.42375,35900,8132.332031,35900,19940.47814,35900,19192.30359,35900,11385.26484,35900,18541.71703,35900,19875.41948,35900,20330.83008,35900,20168.18344,35900,9758.798438,35900,24396.99609,35900,11710.55813,35900,20582.93237,35900,20493.47672,35900,8945.565234,35900,20249.50676,35900,20574.80004,35900,17240.54391,35900,4554.105938,35900,18867.01031,35900,14638.19766
35908,16264.66406,35908,19429.38672,35908,8782.918594,35908,17891.13047,35908,20005.5368,35908,15939.37078,35908,10734.67828,35908,14475.55102,35908,13011.73125,35908,19517.59688,35908,19842.89016,35908,18216.42375,35908,8132.332031,35908,19940.47814,35908,19192.30359,35908,11385.26484,35908,18541.71703,35908,19875.41948,35908,20330.83008,35908,20168.18344,35908,9758.798438,35908,24396.99609,35908,11710.55813,35908,20582.93237,35908,20493.47672,35908,8945.565234,35908,20249.50676,35908,20574.80004,35908,17240.54391,35908,4554.105938,35908,18867.01031,35908,14638.19766
35916,18170.36328,35916,21751.00391,35916,9811.996172,35916,19987.39961,35916,22349.54684,35916,15939.37078,35916,11992.43977,35916,16171.62332,35916,14536.29063,35916,21804.43594,35916,22167.8432,35916,20350.80688,35916,9085.181641,35916,22276.86538,35916,21441.02867,35916,12719.2543,35916,20714.21414,35916,22204.18393,35916,22712.9541,35916,22531.25047,35916,10902.21797,35916,27255.54492,35916,13082.66156,35916,22994.59473,35916,22894.65773,35916,9993.699805,35916,22622.10229,35916,22985.50955,35916,19260.58508,35916,5087.701719,35916,21077.62141,35916,16353.32695
35926,20229.18359,35926,23987.08203,35926,10923.75914,35926,22252.10195,35926,24881.89582,35926,17806.95602,35926,13351.26117,35926,18003.9734,35926,16183.34688,35926,24275.02031,35926,24679.60398,35926,22656.68563,35926,10114.5918,35926,24800.97909,35926,23870.43664,35926,14160.42852,35926,23061.2693,35926,24720.06235,35926,25286.47949,35926,25084.18766,35926,12137.51016,35926,30343.77539,35926,14565.01219,35926,25600.03184,35926,25488.77133,35926,11126.05098,35926,25185.33357,35926,25589.91725,35926,21442.93461,35926,5664.171406,35926,23465.85297,35926,18206.26523
35933.5,20229.18359,35933.5,23697.80469,35933.5,10923.75914,35933.5,22252.10195,35933.5,24881.89582,35933.5,19824.59992,35933.5,13351.26117,35933.5,18003.9734,35933.5,16183.34688,35933.5,24275.02031,35933.5,24679.60398,35933.5,22656.68563,35933.5,10114.5918,35933.5,24800.97909,35933.5,23870.43664,35933.5,14160.42852,35933.5,23061.2693,35933.5,24720.06235,35933.5,25286.47949,35933.5,25084.18766,35933.5,12137.51016,35933.5,30343.77539,35933.5,14565.01219,35933.5,25600.03184,35933.5,25488.77133,35933.5,11126.05098,35933.5,25185.33357,35933.5,25589.91725,35933.5,21442.93461,35933.5,5664.171406,35933.5,23465.85297,35933.5,18206.26523
35941,20229.18359,35941,23370.90234,35941,10923.75914,35941,22252.10195,35941,24881.89582,35941,19824.59992,35941,13351.26117,35941,18003.9734,35941,16183.34688,35941,24275.02031,35941,24679.60398,35941,22656.68563,35941,10114.5918,35941,24800.97909,35941,23870.43664,35941,14160.42852,35941,23061.2693,35941,24720.06235,35941,25286.47949,35941,25084.18766,35941,12137.51016,35941,30343.77539,35941,14565.01219,35941,25600.03184,35941,25488.77133,35941,11126.05098,35941,25185.33357,35941,25589.91725,35941,21442.93461,35941,5664.171406,35941,23465.85297,35941,18206.26523
35942,20753,35942,24214.83984,35942,11206.62,35942,22828.3,35942,25526.19,35942,19824.59992,35942,13696.98,35942,18470.17,35942,16602.4,35942,24903.6,35942,25318.66,35942,23243.36,35942,10376.5,35942,25443.178,35942,24488.54,35942,14527.1,35942,23658.42,35942,25360.166,35942,25941.25,35942,25733.72,35942,12451.8,35942,31129.5,35942,14942.16,35942,26262.9215,35942,26148.78,35942,11414.15,35942,25837.485,35942,26252.545,35942,21998.18,35942,5810.84,35942,24073.48,35942,18677.7
35943.25,19515.16016,35943.25,22764.07617,35943.25,10538.18648,35943.25,21466.67617,35943.25,24003.64699,35943.25,20337.94,35943.25,12880.0057,35943.25,17368.49254,35943.25,15612.12813,35943.25,23418.19219,35943.25,23808.49539,35943.25,21856.97938,35943.25,9757.580078,35943.25,23925.58635,35943.25,23027.88898,35943.25,13660.61211,35943.25,22247.28258,35943.25,23847.52571,35943.25,24393.9502,35943.25,24198.79859,35943.25,11709.09609,35943.25,29272.74023,35943.25,14050.91531,35943.25,24696.43518,35943.25,24589.1018,35943.25,10733.33809,35943.25,24296.37439,35943.25,24686.6776,35943.25,20686.06977,35943.25,5464.244844,35943.25,22637.58578,35943.25,17563.64414
35944.8125,19515.16016,35944.8125,22700.94336,35944.8125,10538.18648,35944.8125,21466.67617,35944.8125,24003.64699,35944.8125,19124.85695,35944.8125,12880.0057,35944.8125,17368.49254,35944.8125,15612.12813,35944.8125,23418.19219,35944.8125,23808.49539,35944.8125,21856.97938,35944.8125,9757.580078,35944.8125,23925.58635,35944.8125,23027.88898,35944.8125,13660.61211,35944.8125,22247.28258,35944.8125,23847.52571,35944.8125,24393.9502,35944.8125,24198.79859,35944.8125,11709.09609,35944.8125,29272.74023,35944.8125,14050.91531,35944.8125,24696.43518,35944.8125,24589.1018,35944.8125,10733.33809,35944.8125,24296.37439,35944.8125,24686.6776,35944.8125,20686.06977,35944.8125,5464.244844,35944.8125,22637.58578,35944.8125,17563.64414
35945.90625,19515.16016,35945.90625,22657.32422,35945.90625,10538.18648,35945.90625,21466.67617,35945.90625,24003.64699,35945.90625,19124.85695,35945.90625,12880.0057,35945.90625,17368.49254,35945.90625,15612.12813,35945.90625,23418.19219,35945.90625,23808.49539,35945.90625,21856.97938,35945.90625,9757.580078,35945.90625,23925.58635,35945.90625,23027.88898,35945.90625,13660.61211,35945.90625,22247.28258,35945.90625,23847.52571,35945.90625,24393.9502,35945.90625,24198.79859,35945.90625,11709.09609,35945.90625,29272.74023,35945.90625,14050.91531,35945.90625,24696.43518,35945.90625,24589.1018,35945.90625,10733.33809,35945.90625,24296.37439,35945.90625,24686.6776,35945.90625,20686.06977,35945.90625,5464.244844,35945.90625,22637.58578,35945.90625,17563.64414
35947,19515.16016,35947,22613.46875,35947,10538.18648,35947,21466.67617,35947,24003.64699,35947,19124.85695,35947,12880.0057,35947,17368.49254,35947,15612.12813,35947,23418.19219,35947,23808.49539,35947,21856.97938,35947,9757.580078,35947,23925.58635,35947,23027.88898,35947,13660.61211,35947,22247.28258,35947,23847.52571,35947,24393.9502,35947,24198.79859,35947,11709.09609,35947,29272.74023,35947,14050.91531,35947,24696.43518,35947,24589.1018,35947,10733.33809,35947,24296.37439,35947,24686.6776,35947,20686.06977,35947,5464.244844,35947,22637.58578,35947,17563.64414
35948.36719,19313.28516,35948.36719,22921.79492,35948.36719,10429.17398,35948.36719,21244.61367,35948.36719,23755.34074,35948.36719,19124.85695,35948.36719,12746.7682,35948.36719,17188.82379,35948.36719,15450.62813,35948.36719,23175.94219,35948.36719,23562.20789,35948.36719,21630.87938,35948.36719,9656.642578,35948.36719,23678.0876,35948.36719,22789.67648,35948.36719,13519.29961,35948.36719,22017.14508,35948.36719,23600.83446,35948.36719,24141.60645,35948.36719,23948.47359,35948.36719,11587.97109,35948.36719,28969.92773,35948.36719,13905.56531,35948.36719,24440.96237,35948.36719,24334.7393,35948.36719,10622.30684,35948.36719,24045.04002,35948.36719,24431.30572,35948.36719,20472.08227,35948.36719,5407.719844,35948.36719,22403.41078,35948.36719,17381.95664
35950.07617,19313.28516,35950.07617,22858.79492,35950.07617,10429.17398,35950.07617,21244.61367,35950.07617,23755.34074,35950.07617,18927.01945,35950.07617,12746.7682,35950.07617,17188.82379,35950.07617,15450.62813,35950.07617,23175.94219,35950.07617,23562.20789,35950.07617,21630.87938,35950.07617,9656.642578,35950.07617,23678.0876,35950.07617,22789.67648,35950.07617,13519.29961,35950.07617,22017.14508,35950.07617,23600.83446,35950.07617,24141.60645,35950.07617,23948.47359,35950.07617,11587.97109,35950.07617,28969.92773,35950.07617,13905.56531,35950.07617,24440.96237,35950.07617,24334.7393,35950.07617,10622.30684,35950.07617,24045.04002,35950.07617,24431.30572,35950.07617,20472.08227,35950.07617,5407.719844,35950.07617,22403.41078,35950.07617,17381.95664
35952.2124,19313.28516,35952.2124,22783.22461,35952.2124,10429.17398,35952.2124,21244.61367,35952.2124,23755.34074,35952.2124,18927.01945,35952.2124,12746.7682,35952.2124,17188.82379,35952.2124,15450.62813,35952.2124,23175.94219,35952.2124,23562.20789,35952.2124,21630.87938,35952.2124,9656.642578,35952.2124,23678.0876,35952.2124,22789.67648,35952.2124,13519.29961,35952.2124,22017.14508,35952.2124,23600.83446,35952.2124,24141.60645,35952.2124,23948.47359,35952.2124,11587.97109,35952.2124,28969.92773,35952.2124,13905.56531,35952.2124,24440.96237,35952.2124,24334.7393,35952.2124,10622.30684,35952.2124,24045.04002,35952.2124,24431.30572,35952.2124,20472.08227,35952.2124,5407.719844,35952.2124,22403.41078,35952.2124,17381.95664
35954.88269,19313.28516,35954.88269,22690.15625,35954.88269,10429.17398,35954.88269,21244.61367,35954.88269,23755.34074,35954.88269,18927.01945,35954.88269,12746.7682,35954.88269,17188.82379,35954.88269,15450.62813,35954.88269,23175.94219,35954.88269,23562.20789,35954.88269,21630.87938,35954.88269,9656.642578,35954.88269,23678.0876,35954.88269,22789.67648,35954.88269,13519.29961,35954.88269,22017.14508,35954.88269,23600.83446,35954.88269,24141.60645,35954.88269,23948.47359,35954.88269,11587.97109,35954.88269,28969.92773,35954.88269,13905.56531,35954.88269,24440.96237,35954.88269,24334.7393,35954.88269,10622.30684,35954.88269,24045.04002,35954.88269,24431.30572,35954.88269,20472.08227,35954.88269,5407.719844,35954.88269,22403.41078,35954.88269,17381.95664
35957.44135,19313.28516,35957.44135,22607.49609,35957.44135,10429.17398,35957.44135,21244.61367,35957.44135,23755.34074,35957.44135,18927.01945,35957.44135,12746.7682,35957.44135,17188.82379,35957.44135,15450.62813,35957.44135,23175.94219,35957.44135,23562.20789,35957.44135,21630.87938,35957.44135,9656.642578,35957.44135,23678.0876,35957.44135,22789.67648,35957.44135,13519.29961,35957.44135,22017.14508,35957.44135,23600.83446,35957.44135,24141.60645,35957.44135,23948.47359,35957.44135,11587.97109,35957.44135,28969.92773,35957.44135,13905.56531,35957.44135,24440.96237,35957.44135,24334.7393,35957.44135,10622.30684,35957.44135,24045.04002,35957.44135,24431.30572,35957.44135,20472.08227,35957.44135,5407.719844,35957.44135,22403.41078,35957.44135,17381.95664
35960,19313.28516,35960,22525.31641,35960,10429.17398,35960,21244.61367,35960,23755.34074,35960,18927.01945,35960,12746.7682,35960,17188.82379,35960,15450.62813,35960,23175.94219,35960,23562.20789,35960,21630.87938,35960,9656.642578,35960,23678.0876,35960,22789.67648,35960,13519.29961,35960,22017.14508,35960,23600.83446,35960,24141.60645,35960,23948.47359,35960,11587.97109,35960,28969.92773,35960,13905.56531,35960,24440.96237,35960,24334.7393,35960,10622.30684,35960,24045.04002,35960,24431.30572,35960,20472.08227,35960,5407.719844,35960,22403.41078,35960,17381.95664
35963.19832,20292.59961,35963.19832,23032.87695,35963.19832,10958.00379,35963.19832,22321.85957,35963.19832,24959.89752,35963.19832,18927.01945,35963.19832,13393.11574,35963.19832,18060.41365,35963.19832,16234.07969,35963.19832,24351.11953,35963.19832,24756.97152,35963.19832,22727.71156,35963.19832,10146.2998,35963.19832,24878.72712,35963.19832,23945.26754,35963.19832,14204.81973,35963.19832,23133.56355,35963.19832,24797.55672,35963.19832,25365.74951,35963.19832,25162.82352,35963.19832,12175.55977,35963.19832,30438.89941,35963.19832,14610.67172,35963.19832,25680.28481,35963.19832,25568.67551,35963.19832,11160.92979,35963.19832,25264.28651,35963.19832,25670.13851,35963.19832,21510.15559,35963.19832,5681.927891,35963.19832,23539.41555,35963.19832,18263.33965
35966.09915,20292.59961,35966.09915,22948.12695,35966.09915,10958.00379,35966.09915,22321.85957,35966.09915,24959.89752,35966.09915,19886.74762,35966.09915,13393.11574,35966.09915,18060.41365,35966.09915,16234.07969,35966.09915,24351.11953,35966.09915,24756.97152,35966.09915,22727.71156,35966.09915,10146.2998,35966.09915,24878.72712,35966.09915,23945.26754,35966.09915,14204.81973,35966.09915,23133.56355,35966.09915,24797.55672,35966.09915,25365.74951,35966.09915,25162.82352,35966.09915,12175.55977,35966.09915,30438.89941,35966.09915,14610.67172,35966.09915,25680.28481,35966.09915,25568.67551,35966.09915,11160.92979,35966.09915,25264.28651,35966.09915,25670.13851,35966.09915,21510.15559,35966.09915,5681.927891,35966.09915,23539.41555,35966.09915,18263.33965
35969,20292.59961,35969,22857.93555,35969,10958.00379,35969,22321.85957,35969,24959.89752,35969,19886.74762,35969,13393.11574,35969,18060.41365,35969,16234.07969,35969,24351.11953,35969,24756.97152,35969,22727.71156,35969,10146.2998,35969,24878.72712,35969,23945.26754,35969,14204.81973,35969,23133.56355,35969,24797.55672,35969,25365.74951,35969,25162.82352,35969,12175.55977,35969,30438.89941,35969,14610.67172,35969,25680.28481,35969,25568.67551,35969,11160.92979,35969,25264.28651,35969,25670.13851,35969,21510.15559,35969,5681.927891,35969,23539.41555,35969,18263.33965
