Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
35806,0,35806,0.001048981,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0,35806,0
35816,0,35816,0.001075231,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0,35816,0
35821.5,0,35821.5,0.001083531,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0,35821.5,0
35827,0,35827,0.001087582,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0,35827,0
35837,0,35837,0.000569722,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0,35837,0
35846,0,35846,0.000640221,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0,35846,0
35855,0,35855,0.000689758,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0,35855,0
35865,0,35865,0.00106031,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0,35865,0
35874,0,35874,0.001070976,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0,35874,0
35883,0,35883,0.001082107,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0,35883,0
35884,0,35884,0.001144717,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0,35884,0
35886,0,35886,0.001140101,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0,35886,0
35892,0,35892,0.001158159,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0,35892,0
35900,0,35900,0.001176965,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0,35900,0
35908,0,35908,0.001198474,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0,35908,0
35916,0,35916,0.001170932,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0,35916,0
35926,0,35926,0.001110901,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0,35926,0
35933.5,0,35933.5,0.001150093,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0,35933.5,0
35941,0,35941,0.001183205,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0,35941,0
35942,0,35942,0.001196028,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0,35942,0
35943.25,0,35943.25,0.001186215,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0,35943.25,0
35944.8125,0,35944.8125,0.001191593,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0,35944.8125,0
35945.90625,0,35945.90625,0.001195568,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0,35945.90625,0
35947,0,35947,0.001199599,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0,35947,0
35948.36719,0,35948.36719,0.001220529,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0,35948.36719,0
35950.07617,0,35950.07617,0.001227009,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0,35950.07617,0
35952.2124,0,35952.2124,0.001234693,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0,35952.2124,0
35954.88269,0,35954.88269,0.001243989,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0,35954.88269,0
35957.44135,0,35957.44135,0.001252707,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0,35957.44135,0
35960,0,35960,0.001261675,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0,35960,0
35963.19832,0,35963.19832,0.00140971,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0,35963.19832,0
35966.09915,0,35966.09915,0.001428155,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0,35966.09915,0
35969,0,35969,0.001445471,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0,35969,0
35970,0,35970,0.001776176,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0,35970,0
35971.25,0,35971.25,0.001761086,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0,35971.25,0
35972.8125,0,35972.8125,0.001782917,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0,35972.8125,0
35974.76563,0,35974.76563,0.0018107,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0,35974.76563,0
35977,0,35977,0.001839259,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0,35977,0
35979.79297,0,35979.79297,0.001900535,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0,35979.79297,0
35983.28418,0,35983.28418,0.00193175,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0,35983.28418,0
35987.64209,0,35987.64209,0.00197278,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0,35987.64209,0
35992,0,35992,0.002010658,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0,35992,0
35997.44739,0,35997.44739,0.002154116,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0,35997.44739,0
36002.72369,0,36002.72369,0.002218558,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0,36002.72369,0
36008,0,36008,0.002281517,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0,36008,0
36014.5954,0,36014.5954,0.002315365,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0,36014.5954,0
36021.52054,0,36021.52054,0.002383727,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0,36021.52054,0
36029.26025,0,36029.26025,0.002457345,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0,36029.26025,0
36037,0,36037,0.002533962,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0,36037,0
36038,0,36038,0.002580794,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0,36038,0
36039,0,36039,0.002626423,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0,36039,0
36040.25,0,36040.25,0.002660041,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0,36040.25,0
36041.8125,0,36041.8125,0.002682991,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0,36041.8125,0
36043.76563,0,36043.76563,0.00270745,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0,36043.76563,0
36046.20703,0,36046.20703,0.002736717,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0,36046.20703,0
